Data_Rate_bps,Payload_bits,Noise_Level_dB,Latency_ms,Array_Rate_Hz,Label
88226.491096319,15,37.6224662662584,11.591316495323905,316086.4580243869,UART
755677.6582659297,36,43.406719965378436,10.11389752955402,2944410.038136329,I2C
2665817.089600062,52,40.22198288625603,23.743696024293822,13069723.30523239,I2C
19889048.529693574,233,14.6683704931961,2.0071972977058574,166965506.62271813,SPI
33840334.55400236,440,22.434668242104514,1.6491211399500147,100715360.01907763,SPI
13943.885895294457,28,25.344411705260246,19.489219902426775,33926.34002713838,UART
720296.7246875317,240,35.83542335491512,10.647072149643455,4231920.900199046,I2C
46311183.08836589,117,21.025486416766462,1.050496704967848,263481973.49409464,SPI
713474.3230118304,83,32.89098078305354,19.58423557683938,2367755.599905867,UART
34189243.06391048,21,23.766490028565485,2.8687336563396375,260204759.78170124,SPI
180188.13141201617,254,31.761657643532498,21.654286865966995,886258.9626890696,I2C
632771.3576136228,79,26.514107678085075,12.315033386832667,1361827.8745798122,UART
627481.5549629229,48,36.68748478992382,9.056796067990769,1307585.6245164261,UART
40674010.52202215,442,17.881611934547927,4.542637483558872,156587817.04456127,SPI
631615.1743285455,44,30.281161137661762,12.282657199585204,1396106.3783737055,UART
1217676.1859770934,401,18.033980777492587,4.309232688696113,9607916.257221168,SPI
676118.3317699339,78,36.65971504931946,19.751552882279075,2850378.0513928924,I2C
163986.02186841235,118,32.59992182573687,19.05338486729569,622418.6459257902,UART
17503220.429303482,82,24.947054379590707,2.2439323579689088,105431193.60942599,SPI
1857022.684432633,15,39.00187945846527,11.452638082241611,10946033.901282042,I2C
599707.6913591225,101,27.06501028255728,13.765434556517341,2225665.701546533,UART
715315.1300678394,112,25.2015221282371,8.629636871043136,2123129.8072248497,UART
27757058.992846657,75,12.669574176165217,2.1076022336085867,194151417.78424448,SPI
3051933.902990239,70,34.61211952819197,11.974902854785412,10554542.219425775,I2C
1980316.124410939,123,40.36454943184917,15.797515207512776,8164771.585043468,I2C
525367.1596978381,114,25.709832578406587,16.786091573861217,2066569.2326750702,UART
17491106.887311965,510,10.988646118007898,3.595766814720087,163732539.25113156,SPI
200361.92450437552,84,38.90212283185926,10.451222699355307,415726.5984690203,UART
29714051.55093886,461,15.818473055254687,1.8996544578161534,158672273.95976236,SPI
39754065.8126244,89,13.518800274901803,3.268384323586588,186530741.3104981,SPI
33503482.134463266,322,16.649133082338707,1.139570053019681,98138803.29924873,SPI
18447844.148534212,220,20.14831992890022,1.7884274222514098,133224338.81416275,SPI
43166336.78157508,366,24.728759943262986,4.495123928248103,91848432.72068855,SPI
2501511.639268153,216,32.75820595369629,25.812260680069354,7863151.1179177,I2C
1936443.3547787615,9,33.49617593675356,23.907101575572707,7972607.080860136,I2C
600978.4553547784,13,25.520066723972903,14.519437274447599,2309381.491252834,UART
2499306.8027380942,86,30.991450313001362,13.687152602864517,10157929.47895542,I2C
77626.84466231937,85,32.90710777701781,19.573023365854965,256034.93807798065,UART
39437022.1446584,316,10.425751155978519,1.9523062437971799,214120783.70332694,SPI
80197.42500769354,106,30.617843180004574,10.883187792879868,248147.2041380637,UART
30450479.875467196,85,24.17702733228861,1.2392666226045805,208590976.1992869,SPI
77424.36635700465,59,26.408359395007842,14.642564925158075,184638.59290890512,UART
12001119.351671942,116,14.41926649730916,3.7898829729622996,111197403.66789803,SPI
979712.1631472368,46,37.38911038529457,9.184441790494557,2074856.1002860798,UART
322942.87480776495,23,29.982171298964854,17.89101907667765,748714.9306160137,UART
924447.1049125739,39,42.37721456330925,23.72642741021733,5475713.21974281,I2C
48434604.23544606,363,23.424454216304493,4.7140383492026645,403368575.1526241,SPI
1772234.0854100364,28,34.633286679752075,14.141826721913093,5792496.231641127,I2C
16064652.766656071,46,23.93303866967698,2.1863426102370362,38511196.65205384,SPI
24787.355641532202,73,26.87249249779706,18.984245640714782,55393.45269061488,UART
32494755.114129726,485,23.923133355216756,1.1174052357258395,285987260.92746365,SPI
831924.7910948433,75,32.547432143858096,8.829071077725263,3116454.5970832035,UART
2295191.0755144283,119,38.645600839711605,20.64490199344342,13541040.572565816,I2C
523708.6136872426,28,34.261668943367326,17.28643764701298,1070204.2681551026,UART
39400528.2216719,175,20.70151074494383,3.5057862503468833,234480047.4583311,SPI
910368.5947576931,11,32.11856616162048,12.254716227643222,2565527.0022245366,UART
281347.97047018976,118,33.99413995734489,17.874957443417337,588517.7259120832,UART
892622.551319313,85,38.45454834469012,24.907431071237628,3207339.0185046657,I2C
27083213.284635052,382,17.90101699368335,3.3637809118136284,250435369.94450483,SPI
1336697.9359138785,75,32.41425200346769,20.295062552331025,3158613.4089292614,I2C
539725.429794625,52,38.144139506767544,29.632704803931475,1493086.2553389636,I2C
48323912.11865299,96,13.444330055107681,2.137502374716094,219654781.32580158,SPI
15103434.303162316,500,21.364468532042373,4.8072733369355864,85553161.157969,SPI
310357.4605240818,116,30.84715321065877,10.739851171644347,655904.2809830449,UART
43732603.6751941,399,17.860976019976206,3.479300649441234,265658528.4963929,SPI
120501.5847250412,109,34.98747965768544,10.884438898713995,572299.6139980668,I2C
18023160.301216777,160,20.71965777753896,2.0476774708596794,89097956.2538102,SPI
2185519.778943724,231,33.577045747740954,29.834286902340985,11020520.959778365,I2C
2959048.619828135,33,38.68029814736617,23.684081966372595,6714866.719087567,I2C
23880067.858733393,287,22.1919900589584,1.2399772232964854,131742720.18806641,SPI
3148808.301944585,15,10.75200366405344,3.8432325268177494,21306719.622314394,SPI
47316296.51630018,31,23.04089412093755,1.0089746242496127,212765490.6191209,SPI
6022202.254854328,37,20.711919852369796,2.727818869601078,13035020.460614033,SPI
421596.81810467737,201,34.441894287687546,20.52065096418923,1317662.411374914,I2C
222682.49854824835,13,26.61571085008552,14.899558759643316,743634.2692110249,UART
2372757.412001122,248,34.53022813685823,19.53246545714185,11622961.383833192,I2C
949569.8133025916,77,34.59252448372647,17.935926598777982,3076360.2125064014,UART
1645674.2184271638,197,33.38632603782068,29.749337385542855,9625786.399438895,I2C
745656.3734942944,62,38.44187213141245,22.039373356727626,2199014.606405873,I2C
10020018.098485557,471,24.429177940361075,2.187802237127542,67723646.33114311,SPI
460592.5420299531,19,34.6401177745074,14.978342963606103,1061236.2637171259,UART
13996490.491266336,221,15.963545906292264,3.4873652354475575,38752138.0097821,SPI
28061159.67955382,326,19.12762707346794,2.659885561135928,170015239.46624672,SPI
190859.616971218,46,39.61806522776964,8.372317351316111,507058.5886408972,UART
680153.6206821603,14,34.33749566280358,13.962393075491983,2659925.6085372325,I2C
33002021.116276693,200,24.456872835043555,4.979203061167915,155540587.6033602,SPI
887497.9343181095,107,35.704807818999655,9.652941578654012,2849347.2289470704,UART
701655.2483366763,127,38.6786313810419,10.168825027569813,1980619.4472804037,UART
403225.2660258775,72,34.05290235968927,18.14159687294628,1572898.4068261462,UART
147300.59864770455,32,27.684074989875153,12.038261358979733,425243.30898433493,UART
943256.4588498261,439,23.73599564370113,1.570618516845982,7023635.565644484,SPI
667788.1700502086,49,38.59666888871287,15.301398674797824,1606083.9031806178,UART
61554.70813068203,69,34.871136255413944,18.40747236186838,242370.2663429487,UART
16866453.805242967,279,23.78486721872613,2.4985971557020537,55773440.80779146,SPI
8257409.838480224,499,14.44807680190242,3.577540474045695,62261108.538111955,SPI
733652.550775088,22,27.367052911681796,16.52143479152855,1800275.073346041,UART
26197319.224989217,479,20.657798564850783,2.091457831279606,58569703.20719005,SPI
6897200.482951411,333,19.16453535869685,4.001114378818492,31536579.53166489,SPI
2548262.354572193,41,43.76972378695338,28.96041670555076,14523021.453076651,I2C
49067586.897889644,149,11.536481938585286,2.8699871022703487,445449868.61392415,SPI
2679875.2051870204,21,33.869730034469164,18.70353654927417,7461321.607878703,I2C
1008922.1656789632,8,44.50270894785903,28.890397436983314,2394602.547093514,I2C
510885.9184157753,67,34.72378338648004,18.09047773963824,1937805.338182169,UART
862369.9585465284,25,27.359382814091358,18.386089245535018,2677736.6990374853,UART
887282.8459245043,83,37.80531646986726,19.096587589735684,3456208.618361162,UART
282084.0680954526,148,41.84722522274019,26.155793310701124,1536006.6390786986,I2C
4478468.802983258,410,12.903193351027399,1.9555876472884188,23528184.738665394,SPI
26645827.4134884,292,14.990281447998107,4.918770570604767,177129324.2526253,SPI
830522.592490161,85,30.01289335550242,18.841116946865217,1798399.698943407,UART
2954225.290534911,247,37.33774364040516,17.156043420080316,12578744.72861964,I2C
2322470.6345634935,23,34.91684518751935,10.159434705884202,6743389.445418606,I2C
515367.5202141509,109,34.860044380877625,15.340781868831872,1462168.8738204204,UART
712345.9601560046,231,37.24660729225987,24.696573849781487,3723649.700596882,I2C
26612558.43937597,471,16.382034990293498,2.8429409732306024,156770914.95162863,SPI
1519130.2413502107,193,41.664407702457645,15.81926757188774,4385569.729092754,I2C
6574791.119759059,497,15.07475434402679,4.728521253802891,16680969.546314862,SPI
14344968.220618408,345,24.63352798595939,1.5797744438636658,122027877.8430647,SPI
834209.2337411413,134,30.949208494220592,12.75562226487895,4245843.131354617,I2C
1427969.3130140975,134,42.00506166879967,16.44775128980521,5571704.886488773,I2C
44884449.101898484,122,15.264543563942523,3.3047147463661473,161701805.33505252,SPI
2835973.9517164235,231,42.57836333741654,26.264353143140383,12542932.084740954,I2C
303229.52946220717,88,43.927710384144305,18.00626975814707,912528.3670897394,I2C
48856788.163200215,297,13.091194797671056,2.500466848779143,227365477.9461912,SPI
110452.61093911964,67,26.216897075842045,16.788474805698982,290576.2270295766,UART
949410.1773054687,101,28.75806902317062,8.871399365030513,2205310.6536882212,UART
681226.4314625241,75,36.630536695956,12.000118143761817,1532341.9032149417,UART
510904.4255989766,81,37.62873737310895,27.011473743990383,2000180.2487524517,I2C
46185269.08344272,156,12.890123088345929,3.7887723051544495,459560863.6388405,SPI
2277757.0144379446,298,24.445501362149944,4.331751962877272,22182614.193912875,SPI
775329.7427419829,81,25.092010911079207,15.71059947734861,2900928.2021578774,UART
824066.0317418532,30,27.249283029089206,11.065707160228891,1752810.7581659646,UART
2820248.6968450975,149,36.10731374088846,26.149080996261503,8296785.4086308135,I2C
3324085.1237484138,185,37.01771493679084,18.84521165505356,11064616.682940248,I2C
386120.9574184741,101,27.03494368664658,17.25759963354696,1413384.7249775436,UART
156705.20293481374,249,42.46191996387528,29.158813650709902,552411.1089753852,I2C
2316575.604892348,19,36.69325376003157,21.86824305106132,5653017.524524,I2C
21131193.160741713,265,18.149671167531416,3.2280819852771008,52312600.58957572,SPI
954004.4317797748,143,34.43720062294626,28.58223416459582,3515729.0527766817,I2C
42384327.50848085,264,18.09031416382609,3.0758984881016422,242933470.57365552,SPI
2306441.3195262193,29,32.168245254073774,28.342526409698486,5459869.546453407,I2C
527553.40005687,64,34.363672198449734,9.290741304970641,2070778.063799498,UART
7269567.30637468,371,21.492535542733492,4.116564620267794,45392304.475043066,SPI
8881531.743406877,227,22.79164929136177,3.965763759729374,69328044.85660048,SPI
936531.3288797557,117,26.05574354388915,15.884937612065007,2391159.397496042,UART
28148735.27197211,159,11.947035188776573,4.082560714814793,272382208.6149022,SPI
3270772.7698467895,74,32.78995683983838,25.83700183798894,7214666.048030345,I2C
864383.1847230252,66,38.99935654019398,14.285270072942396,2906384.3440149585,UART
1610797.2764443024,198,32.65035211807097,12.342231961769096,9211496.186175972,I2C
871781.9148410393,78,30.620719521733918,19.46400105097164,2968441.557465597,UART
2872929.8128227764,128,31.228875984760485,15.761027384757229,7348663.862181297,I2C
10533648.329103224,47,17.512600401102702,1.9165872898266025,45816795.804335706,SPI
417020.7105410645,112,29.730226857279916,9.815218078904577,1366696.9348970843,UART
3314870.129316692,80,35.36255599587145,13.275803125589574,6922713.660134277,I2C
14624230.810596624,487,19.112701789984257,3.392515696913789,144175430.33723488,SPI
46825041.85303834,339,20.697225565039304,2.623813375552087,301405858.6084336,SPI
983661.5071894637,51,25.103819779363604,19.810231448661995,2393100.6394201536,UART
20813388.47934555,400,23.150057716699216,1.4488809950267085,88988511.3212068,SPI
2773734.9682071437,125,36.9091936605627,21.507279758712937,13251335.264955148,I2C
707185.3996756029,64,28.590385255189766,12.290408648044068,1707991.4760470018,UART
506308.6784360432,103,35.36266524609065,26.97584053601075,1356809.5196248407,I2C
39586.40585153005,24,31.88354840489852,13.106781459454693,120537.81170420573,UART
923519.2634530906,117,27.824965640579432,14.616778781046301,2042189.258378081,UART
43874857.50579208,376,10.409157966616311,4.3002481848897265,356825896.15705913,SPI
44689260.80427798,308,12.568038612575444,3.7119115199721286,425224040.2057446,SPI
681628.3903565308,123,35.24960150355582,19.116984180851603,2666276.674117335,UART
526772.2228129003,47,33.6383288329593,9.178942849504953,1993339.6770419888,UART
650766.9829551715,99,32.08464674094153,15.005772996237104,2163230.6385217533,UART
591640.3706975261,121,29.037921503321527,9.269773522348304,1573412.9372055505,UART
31449005.670107644,408,24.007071942798973,4.977204185270932,157408599.7636536,SPI
904300.4345602752,105,25.700684586320897,12.192223490574328,3326240.6479891418,UART
3105924.367474163,109,38.116012437150175,24.366048153429176,8961146.610194623,I2C
18394316.650479488,109,10.589212496603965,3.407429300283718,137849857.98921573,SPI
201944.82091183882,98,39.7482250773462,13.895001946417537,741152.7177507768,UART
609165.2022097503,128,36.83666967899768,17.916961573958673,2411910.67857396,UART
4349884.586342399,164,14.46090521065359,3.696631406553092,39908125.19380866,SPI
8627147.364658147,441,23.827931489602534,1.2357877885734125,25535293.57739615,SPI
4017989.56317035,253,13.322837064347976,4.245405812589741,27216940.25247262,SPI
58451.6790806393,13,38.611214655003394,17.385183034208225,135415.96646234457,UART
469057.93438956165,125,31.21073756024733,19.75713818487702,1607693.1956165775,UART
862530.9572250135,109,29.729920500738096,15.491655474233667,2413930.7128269603,UART
